"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"5285","서울특별시 은평구 불광동","8-51","0008","0051","월드그린","52.0300","202204","04","        36,000","-","7","-","-","2003","불광로6길 11-2","-","중개거래","경기 용인수지구 서울 은평구","-"
"5286","서울특별시 강동구 상일동","519","0519","0000","고덕아르테온","84.9300","202204","04","       198,000","-","11","-","-","2020","고덕로 360","-","중개거래","서울 강남구 서울 강동구","-"
"5287","서울특별시 강북구 미아동","812","0812","0000","삼성래미안트리베라2단지","84.2900","202204","05","        94,000","-","12","-","-","2010","삼양로27길 19","-","중개거래","서울 강북구","-"
"5288","서울특별시 노원구 상계동","691","0691","0000","상계주공7(고층)","58.0100","202204","05","        60,000","-","7","-","-","1988","동일로 1456","-","직거래","-","-"
"5289","서울특별시 양천구 신월동","429-1","0429","0001","성우","59.9700","202204","05","        48,000","-","14","-","-","1998","오목로7길 25","-","중개거래","서울 양천구","-"
"5290","서울특별시 영등포구 여의도동","40-4","0040","0004","화랑","104.5000","202204","05","       219,000","-","7","-","-","1977","국제금융로7가길 21","-","중개거래","서울 영등포구","-"
"5291","서울특별시 영등포구 신길동","4950","4950","0000","래미안에스티움","59.9500","202204","05","       132,000","-","7","-","-","2017","신풍로 77","-","중개거래","서울 영등포구","-"
"5292","서울특별시 동작구 흑석동","339","0339","0000","흑석한강센트레빌Ⅱ","84.9900","202204","05","       160,000","-","6","-","-","2012","서달로 91","-","중개거래","서울 강남구 서울 동작구","-"
"5293","서울특별시 동작구 흑석동","339","0339","0000","흑석한강센트레빌Ⅱ","84.9510","202204","05","       162,000","-","13","-","-","2012","서달로 91","-","중개거래","서울 동작구","-"
"5294","서울특별시 관악구 남현동","1081-4","1081","0004","우평","99.2900","202204","05","        70,000","-","-1","-","-","2003","남부순환로262길 37","20220602","중개거래","서울 관악구","-"
"5295","서울특별시 관악구 남현동","1081-4","1081","0004","우평","99.2900","202204","05","        70,000","-","-1","-","-","2003","남부순환로262길 37","-","중개거래","서울 관악구","-"
"5296","서울특별시 용산구 이태원동","22-2","0022","0002","청화1","142.7100","202204","06","       245,000","-","11","-","-","1982","장문로 27","-","중개거래","서울 용산구","-"
"5297","서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.9900","202204","06","       122,500","-","1","-","-","2017","난계로 100","-","중개거래","서울 성동구","-"
"5298","서울특별시 강북구 번동","658","0658","0000","한진","59.9100","202204","06","        55,700","-","2","-","-","2000","월계로37길 65","-","중개거래","서울 강북구","-"
"5299","서울특별시 노원구 공릉동","747","0747","0000","두산힐스빌아파트","100.2300","202204","06","       104,000","-","13","-","-","2000","공릉로 126","-","중개거래","서울 노원구","-"
"5300","서울특별시 구로구 구로동","792-78","0792","0078","(792-78)","45.6900","202204","06","        25,000","-","1","-","-","1996","디지털로27라길 39-11","-","중개거래","서울 구로구","-"
"5301","서울특별시 구로구 구로동","807-37","0807","0037","(807-37)","31.1100","202204","06","        21,000","-","4","-","-","1996","구로동로12길 4-14","-","중개거래","서울 구로구 서울 서초구","-"
"5302","서울특별시 구로구 개봉동","486","0486","0000","화신","58.3700","202204","06","        40,000","-","8","-","-","2004","고척로27길 76","-","중개거래","서울 구로구","-"
"5303","서울특별시 강남구 압구정동","397","0397","0000","미성2차","140.9000","202204","06","       447,000","-","10","-","-","1987","압구정로 113","-","중개거래","서울 강남구","-"
"5304","서울특별시 광진구 광장동","145-8","0145","0008","워커힐","196.0000","202204","07","       220,000","-","5","-","-","1978","아차산로 637","-","직거래","-","-"
"5305","서울특별시 도봉구 창동","810","0810","0000","신창","39.6000","202204","07","        37,000","-","5","-","-","1998","덕릉로62길 13","-","중개거래","서울 도봉구","-"
"5306","서울특별시 도봉구 방학동","444-31","0444","0031","대원그린아파트","46.8600","202204","07","        35,500","-","7","-","-","1987","방학로 212-11","-","중개거래","서울 도봉구","-"
"5307","서울특별시 은평구 불광동","248","0248","0000","라이프미성","84.6500","202204","07","        97,000","-","7","-","-","1988","통일로 780","-","중개거래","서울 은평구","-"
"5308","서울특별시 강서구 화곡동","102-90","0102","0090","오케이A","37.6100","202204","07","        13,000","-","4","-","-","2002","까치산로4길 98-25","-","직거래","-","-"
"5309","서울특별시 구로구 구로동","685-70","0685","0070","현대연예인","54.8600","202204","07","        68,500","-","14","-","-","1989","구일로4길 46","-","중개거래","서울 광진구 서울 구로구","-"
"5310","서울특별시 강동구 고덕동","312","0312","0000","배재현대","84.9000","202204","07","       143,700","-","21","-","-","1995","고덕로61길 37","-","중개거래","서울 강동구","-"
"5311","서울특별시 서초구 반포동","60-4","0060","0004","반포미도","84.9600","202204","07","       260,000","-","1","-","-","1987","서초중앙로29길 28","-","중개거래","서울 서초구","-"
"5312","서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","83.0600","202204","07","       239,000","-","12","-","-","1988","양재대로 1218","20220426","중개거래","서울 송파구","-"
"5313","서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","163.4400","202204","07","       286,000","-","9","-","-","1988","양재대로 1218","-","중개거래","서울 강동구","-"
"5314","서울특별시 광진구 광장동","145-8","0145","0008","워커힐","196.0000","202204","08","       350,000","-","12","-","-","1978","아차산로 637","-","중개거래","서울 광진구","-"
"5315","서울특별시 도봉구 쌍문동","321","0321","0000","쌍문금용","59.9400","202204","08","        43,400","-","6","-","-","1995","노해로 170","-","중개거래","서울 도봉구","-"
"5316","서울특별시 양천구 신월동","429-1","0429","0001","성우","59.9700","202204","08","        48,200","-","10","-","-","1998","오목로7길 25","-","중개거래","서울 양천구","-"
"5317","서울특별시 강서구 등촌동","561-1","0561","0001","대림e편한세상","96.7300","202204","08","       100,000","-","2","-","-","2002","등촌로 137","-","중개거래","서울 양천구","-"
"5318","서울특별시 구로구 고척동","76-55","0076","0055","우성,현대아파트","68.7000","202204","08","        76,300","-","11","-","-","1987","중앙로1길 18-19","-","중개거래","서울 구로구","-"
"5319","서울특별시 서초구 잠원동","50","0050","0000","롯데캐슬갤럭시","106.1500","202204","08","       315,000","-","18","-","-","2002","잠원로14길 3","-","중개거래","서울 서초구","-"
"5320","서울특별시 강남구 자곡동","619","0619","0000","강남자곡 힐스테이트","59.9300","202204","08","        71,220","-","7","-","-","2015","자곡로3길 21","-","직거래","-","-"
"5321","서울특별시 강남구 개포동","1281","1281","0000","디에이치아너힐즈","76.1709","202204","08","       305,000","-","23","-","-","2019","삼성로 11","-","중개거래","서울 강남구","-"
"5322","서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.8700","202204","08","       274,000","-","5","-","-","2005","선릉로69길 19","-","중개거래","경기 용인기흥구 서울 양천구","-"
"5323","서울특별시 중구 황학동","2033","2033","0000","청계리버팰리스A","34.2600","202204","09","        33,000","-","10","-","-","2019","난계로17길 48","-","중개거래","서울 중구","-"
"5324","서울특별시 광진구 자양동","579","0579","0000","우성1","51.5700","202204","09","        99,700","-","5","-","-","1988","뚝섬로41길 20","-","중개거래","서울 광진구","-"
"5325","서울특별시 노원구 월계동","949","0949","0000","꿈의숲SKVIEW","84.9500","202204","09","       115,750","-","15","-","-","2016","월계로42길 97","-","중개거래","서울 노원구","-"
"5326","서울특별시 노원구 공릉동","747","0747","0000","두산힐스빌아파트","60.0000","202204","09","        72,000","-","11","-","-","2000","공릉로 126","-","중개거래","서울 노원구","-"
"5327","서울특별시 노원구 공릉동","747","0747","0000","두산힐스빌아파트","60.0000","202204","09","        75,500","-","19","-","-","2000","공릉로 126","-","중개거래","서울 노원구","-"
"5328","서울특별시 은평구 불광동","248","0248","0000","라이프미성","84.6500","202204","09","       101,300","-","13","-","-","1988","통일로 780","20230424","중개거래","서울 은평구","-"
"5329","서울특별시 구로구 개봉동","471","0471","0000","삼호","59.8600","202204","09","        69,000","-","6","-","-","1996","남부순환로95길 16","-","중개거래","서울 구로구","-"
"5330","서울특별시 영등포구 신길동","4950","4950","0000","래미안에스티움","59.9500","202204","09","       135,000","-","14","-","-","2017","신풍로 77","-","중개거래","서울 영등포구","-"
"5331","서울특별시 영등포구 신길동","389","0389","0000","대성유니드","83.5000","202204","09","        89,000","-","15","-","-","2003","가마산로50길 27","-","중개거래","서울 영등포구","-"
"5332","서울특별시 관악구 봉천동","893-12","0893","0012","마에스트로캠퍼스타운","13.1500","202204","09","        13,200","-","6","-","-","2012","남부순환로 1773","-","중개거래","서울 관악구","-"
"5333","서울특별시 중랑구 면목동","1505","1505","0000","리치카운티","59.9230","202204","09","        80,000","-","4","-","-","2004","겸재로29길 27","-","중개거래","서울 중랑구","-"
"5334","서울특별시 중랑구 신내동","795","0795","0000","새한","59.7700","202204","09","        60,000","-","12","-","-","1998","용마산로 616","-","중개거래","서울 중랑구","-"
"5335","서울특별시 강남구 수서동","736","0736","0000","신동아","49.9600","202204","09","       140,500","-","6","-","-","1992","광평로47길 17","-","중개거래","서울 강남구","-"
"5336","서울특별시 용산구 이촌동","400","0400","0000","현대한강","59.5500","202204","11","       166,000","-","12","-","-","1997","이촌로34길 29","-","중개거래","서울 용산구","-"
